ID_ANO	PRG	ANNEE_SCOLAIRE	SITE
67416498	ING1	2016/2017	Cergy
67416498	ING1-GI	2015/2016	Cergy
67416498	ING1	2015/2016	Cergy
67416498	CPI2	2014/2015	Cergy
67416498	CPI1	2013/2014	Cergy
33407303	MI	2017/2018	Pau
33407303	ING2	2017/2018	Pau
33407303	ING1-GM	2016/2017	Pau
33407303	ING1	2016/2017	Pau
33407303	CPI2-PAU	2015/2016	Pau
33407303	CPI2	2015/2016	Pau
33407303	CPI1-PAU	2014/2015	Pau
33407303	CPI1	2014/2015	Pau
95270829	QFRM1	2017/2018	Cergy
83299678	ING1-GM	2017/2018	Cergy
83299678	ING1	2017/2018	Cergy
11023156	CPI2	2017/2018	Cergy
11023156	CPI1	2016/2017	Cergy
62251609	BI	2017/2018	Cergy
62251609	ING3	2017/2018	Cergy
62251609	SIE	2016/2017	Cergy
62251609	GI	2016/2017	Cergy
62251609	ING2	2016/2017	Cergy
62251609	ING1-GI	2015/2016	Cergy
62251609	ING1	2015/2016	Cergy
62251609	ING1	2014/2015	Cergy
62251609	ING1-GI	2014/2015	Cergy
62251609	CPI2	2013/2014	Cergy
62251609	CPI1	2012/2013	Cergy
75120623	ING1-GI	2017/2018	Cergy
75120623	ING1	2017/2018	Cergy
61564707	ING1-GM	2017/2018	Cergy
61564707	ING1	2017/2018	Cergy
89057867	ING1-GM	2017/2018	Pau
89057867	ING1	2017/2018	Pau
10738243	CPI2	2017/2018	Pau
10738243	CPI1	2016/2017	Pau
11427030	GSI	2017/2018	Cergy
11427030	GI	2017/2018	Cergy
11427030	ING2	2017/2018	Cergy
11427030	ING1-GI	2016/2017	Cergy
11427030	ING1	2016/2017	Cergy
11427030	CPI2-CERGY	2015/2016	Cergy
11427030	CPI2	2015/2016	Cergy
11427030	CPI1-CERGY	2014/2015	Cergy
11427030	CPI1	2014/2015	Cergy
88465446	ING1-GM	2017/2018	Cergy
88465446	ING1	2017/2018	Cergy
88465446	CPI2	2016/2017	Cergy
88465446	CPI1-CERGY	2015/2016	Cergy
88465446	CPI1	2015/2016	Cergy
85196312	IERP	2016/2017	Pau
85196312	ING3	2016/2017	Pau
85196312	ING3	2014/2015	Pau
85196312	ICC	2014/2015	Pau
85196312	GSI	2013/2014	Pau
85196312	GI	2013/2014	Pau
85196312	ING2	2013/2014	Pau
85196312	MAIN	2012/2013	Pau
85196312	ING1	2012/2013	Pau
11034607	ING3	2017/2018	Cergy
11034607	FINTECH	2017/2018	Cergy
11034607	MI	2016/2017	Cergy
11034607	ING2	2016/2017	Cergy
11034607	ING1-GM	2015/2016	Cergy
11034607	ING1	2015/2016	Cergy
42043915	CPI1	2017/2018	Cergy
47826991	MI	2017/2018	Cergy
47826991	ING2	2017/2018	Cergy
47826991	ING1-GM	2016/2017	Cergy
47826991	ING1	2016/2017	Cergy
47826991	CPI2-CERGY	2015/2016	Cergy
47826991	CPI2	2015/2016	Cergy
47826991	CPI1-CERGY	2014/2015	Cergy
47826991	CPI1	2014/2015	Cergy
79984963	QFRM2	2013/2014	Cergy
79984963	QFRM1	2012/2013	Cergy
51764202	UCPMF2	2015/2016	Cergy
51764202	ING3	2015/2016	Cergy
51764202	IFI	2015/2016	Cergy
51764202	MF	2014/2015	Cergy
51764202	ING2	2014/2015	Cergy
51764202	MF	2013/2014	Cergy
51764202	ING2	2013/2014	Cergy
51764202	MAAP	2012/2013	Cergy
51764202	ING1	2012/2013	Cergy
57448796	ING3	2015/2016	Cergy
57448796	BI	2015/2016	Cergy
57448796	GEM3	2014/2015	Cergy
57448796	SIE	2013/2014	Cergy
57448796	GI	2013/2014	Cergy
57448796	ING2	2013/2014	Cergy
57448796	SIE	2012/2013	Cergy
57448796	ING2	2012/2013	Cergy
45734847	ING4	2015/2016	Cergy
45734847	BI	2014/2015	Cergy
45734847	ING3	2014/2015	Cergy
45734847	SIE	2013/2014	Cergy
45734847	GI	2013/2014	Cergy
45734847	ING2	2013/2014	Cergy
45734847	MAIN	2012/2013	Cergy
45734847	ING1	2012/2013	Cergy
42702694	ING1-GM	2016/2017	Cergy
42702694	ING1	2016/2017	Cergy
50610709	MI	2016/2017	Cergy
50610709	ING2	2016/2017	Cergy
59755858	CPI2	2017/2018	Pau
59755858	CPI1	2016/2017	Pau
44061878	CPI2	2017/2018	Pau
44061878	CPI1	2016/2017	Pau
99355383	CPI2	2017/2018	Pau
99355383	CPI1	2016/2017	Pau
43859912	ICC	2016/2017	Pau
43859912	ING3	2016/2017	Pau
43859912	GI	2015/2016	Pau
43859912	GSI	2015/2016	Pau
43859912	ING2	2015/2016	Pau
43859912	ING1	2014/2015	Pau
43859912	ING1-GI	2014/2015	Pau
43859912	CPI2	2013/2014	Pau
43859912	CPI1	2012/2013	Pau
8404309	UCPMF2	2015/2016	Cergy
8404309	ING3	2015/2016	Cergy
8404309	IFI	2015/2016	Cergy
8404309	MF	2014/2015	Cergy
8404309	ING2	2014/2015	Cergy
8404309	MAAP	2013/2014	Cergy
8404309	ING1	2013/2014	Cergy
98083129	CPI1	2017/2018	Pau
98083129	CPI1	2016/2017	Pau
64008227	INEM	2015/2016	Cergy
64008227	ING3	2015/2016	Cergy
64008227	GEM3	2014/2015	Cergy
64008227	GSI	2013/2014	Cergy
64008227	GI	2013/2014	Cergy
64008227	ING2	2013/2014	Cergy
64008227	GSI	2012/2013	Cergy
64008227	ING2	2012/2013	Cergy
52829627	MF	2016/2017	Cergy
52829627	ING2	2016/2017	Cergy
52829627	PRG-FLE	2015/2016	Cergy
52829627	QFRM1	2015/2016	Cergy
52829627	PMI	2013/2014	Cergy
86907256	CPI1	2016/2017	Cergy
24027431	PRG-FLE	2015/2016	Cergy
24027431	QFRM2	2015/2016	Cergy
24027431	QFRM1	2014/2015	Cergy
33148015	BI	2017/2018	Cergy
33148015	ING3	2017/2018	Cergy
33148015	SIE	2016/2017	Cergy
33148015	GI	2016/2017	Cergy
33148015	ING2	2016/2017	Cergy
33148015	ING1-GI	2015/2016	Cergy
33148015	ING1	2015/2016	Cergy
33148015	CPI2	2014/2015	Cergy
33148015	CPI1	2013/2014	Cergy
11126385	PRG-FLE	2015/2016	Cergy
11126385	QFRM2	2015/2016	Cergy
11126385	QFRM1	2014/2015	Cergy
18211764	ICC	2015/2016	Pau
18211764	ING3	2015/2016	Pau
18211764	GSI	2014/2015	Pau
18211764	ING2	2014/2015	Pau
18211764	GI	2014/2015	Pau
18211764	MAIN	2013/2014	Pau
18211764	ING1	2013/2014	Pau
30779908	IERP	2015/2016	Pau
30779908	ING3	2015/2016	Pau
30779908	SIE	2014/2015	Pau
30779908	ING2	2014/2015	Pau
30779908	GI	2014/2015	Pau
30779908	MAIN	2013/2014	Pau
30779908	ING1	2013/2014	Pau
28902048	SECINF	2016/2017	Cergy
28902048	ING3	2016/2017	Cergy
28902048	GI	2015/2016	Cergy
28902048	GSI	2015/2016	Cergy
28902048	ING2	2015/2016	Cergy
28902048	ING1	2014/2015	Cergy
28902048	ING1-GI	2014/2015	Cergy
51330385	CPI2	2017/2018	Cergy
51330385	CPI1	2016/2017	Cergy
16638942	CPI1	2017/2018	Cergy
58727033	CPI2	2017/2018	Pau
5752733	CPI1	2017/2018	Cergy
67763930	ING1-GM	2017/2018	Pau
67763930	ING1	2017/2018	Pau
67763930	CPI2	2016/2017	Pau
67763930	CPI1-PAU	2015/2016	Pau
67763930	CPI1	2015/2016	Pau
76654188	MI	2017/2018	Cergy
76654188	ING2	2017/2018	Cergy
76654188	ING1-GM	2016/2017	Cergy
76654188	ING1	2016/2017	Cergy
76654188	CPI2-CERGY	2015/2016	Cergy
76654188	CPI2	2015/2016	Cergy
76654188	CPI1-CERGY	2014/2015	Cergy
76654188	CPI1	2014/2015	Cergy
18228078	CPI1	2017/2018	Cergy
94918522	CPI1	2017/2018	Cergy
50518417	CPI1	2017/2018	Cergy
33099768	CPI1	2017/2018	Cergy
16822099	CPI1	2017/2018	Cergy
37773135	ING1-GI	2017/2018	Cergy
37773135	ING1	2017/2018	Cergy
37773135	CPI2	2016/2017	Cergy
37773135	CPI2-CERGY	2015/2016	Cergy
37773135	CPI2	2015/2016	Cergy
37773135	CPI1-CERGY	2014/2015	Cergy
37773135	CPI1	2014/2015	Cergy
37773135	CPI1	2013/2014	Cergy
7677285	CPI1	2017/2018	Cergy
53160919	ING3	2017/2018	Cergy
53160919	FINTECH	2017/2018	Cergy
53160919	SIE	2016/2017	Cergy
53160919	GI	2016/2017	Cergy
53160919	ING2	2016/2017	Cergy
53160919	ING1-GI	2015/2016	Cergy
53160919	ING1	2015/2016	Cergy
53160919	CPI2	2014/2015	Cergy
53160919	CPI1	2013/2014	Cergy
9882635	ING1-GI	2017/2018	Cergy
9882635	ING1	2017/2018	Cergy
9882635	CPI2	2016/2017	Cergy
9882635	CPI1-CERGY	2015/2016	Cergy
9882635	CPI1	2015/2016	Cergy
76712871	MI	2017/2018	Cergy
76712871	ING2	2017/2018	Cergy
76712871	ING1-GM	2016/2017	Cergy
76712871	ING1	2016/2017	Cergy
66119661	GSI	2017/2018	Cergy
66119661	GI	2017/2018	Cergy
66119661	ING2	2017/2018	Cergy
66119661	ING1-GI	2016/2017	Cergy
66119661	ING1	2016/2017	Cergy
66119661	CPI2-CERGY	2015/2016	Cergy
66119661	CPI2	2015/2016	Cergy
66119661	CPI1-CERGY	2014/2015	Cergy
66119661	CPI1	2014/2015	Cergy
77993676	SIE	2017/2018	Pau
77993676	GI	2017/2018	Pau
77993676	ING2	2017/2018	Pau
77993676	ING1-GI	2016/2017	Pau
77993676	ING1	2016/2017	Pau
77993676	CPI2-PAU	2015/2016	Pau
77993676	CPI2	2015/2016	Pau
77993676	CPI1-PAU	2014/2015	Pau
77993676	CPI1	2014/2015	Pau
3545584	ING1-GI	2017/2018	Cergy
3545584	ING1	2017/2018	Cergy
3545584	CPI2	2016/2017	Cergy
3545584	CPI1-CERGY	2015/2016	Cergy
3545584	CPI1	2015/2016	Cergy
88286359	INEM	2016/2017	Cergy
88286359	ING3	2016/2017	Cergy
88286359	GI	2015/2016	Cergy
88286359	GSI	2015/2016	Cergy
88286359	ING2	2015/2016	Cergy
88286359	ING1	2014/2015	Cergy
88286359	ING1-GI	2014/2015	Cergy
85084415	QFRM2	2016/2017	Cergy
85084415	PRG-FLE	2015/2016	Cergy
85084415	QFRM1	2015/2016	Cergy
18721381	ISI (SMART)	2016/2017	Cergy
18721381	SMART	2016/2017	Cergy
18721381	ING3	2016/2017	Cergy
18721381	GI	2015/2016	Cergy
18721381	GSI	2015/2016	Cergy
18721381	ING2	2015/2016	Cergy
18721381	ING1	2014/2015	Cergy
18721381	ING1-GI	2014/2015	Cergy
18721381	CPI2	2013/2014	Cergy
18721381	CPI1	2012/2013	Cergy
79778983	IMSI	2017/2018	Pau
79778983	ING3	2017/2018	Pau
79778983	MI	2016/2017	Pau
79778983	ING2	2016/2017	Pau
79778983	ING1-GM	2015/2016	Pau
79778983	ING1	2015/2016	Pau
79778983	CPI2	2014/2015	Pau
79778983	CPI1	2013/2014	Pau
61294378	GSI	2017/2018	Pau
61294378	GI	2017/2018	Pau
61294378	ING2	2017/2018	Pau
61294378	ING1-GI	2016/2017	Pau
61294378	ING1	2016/2017	Pau
61294378	CPI2-PAU	2015/2016	Pau
61294378	CPI2	2015/2016	Pau
61294378	CPI2	2014/2015	Pau
61294378	CPI1	2013/2014	Pau
40559099	MI	2017/2018	Pau
40559099	ING2	2017/2018	Pau
40559099	ING1-GM	2016/2017	Pau
40559099	ING1	2016/2017	Pau
97971204	SIE	2017/2018	Pau
97971204	GI	2017/2018	Pau
97971204	ING2	2017/2018	Pau
97971204	ING1-GI	2016/2017	Pau
97971204	ING1	2016/2017	Pau
97971204	CPI1	2013/2014	Pau
69214954	CPI1	2017/2018	Cergy
5129516	SIE	2017/2018	Cergy
5129516	GI	2017/2018	Cergy
5129516	ING2	2017/2018	Cergy
5129516	ING1-GI	2016/2017	Cergy
5129516	ING1	2016/2017	Cergy
5129516	CPI2-CERGY	2015/2016	Cergy
5129516	CPI2	2015/2016	Cergy
5129516	CPI1-CERGY	2014/2015	Cergy
5129516	CPI1	2014/2015	Cergy
98671029	DS	2017/2018	Cergy
98671029	ING3	2017/2018	Cergy
98671029	MI	2016/2017	Cergy
98671029	ING2	2016/2017	Cergy
98671029	ING1-GI	2015/2016	Cergy
98671029	ING1	2015/2016	Cergy
98671029	CPI2	2014/2015	Cergy
98671029	CPI1	2013/2014	Cergy
33165807	MI	2017/2018	Pau
33165807	ING2	2017/2018	Pau
33165807	ING1-GM	2016/2017	Pau
33165807	ING1	2016/2017	Pau
87099442	GSI	2017/2018	Pau
87099442	GI	2017/2018	Pau
87099442	ING2	2017/2018	Pau
87099442	ING1-GI	2016/2017	Pau
87099442	ING1	2016/2017	Pau
87099442	CPI2-PAU	2015/2016	Pau
87099442	CPI2	2015/2016	Pau
87099442	CPI1-PAU	2014/2015	Pau
87099442	CPI1	2014/2015	Pau
44056086	IERP	2015/2016	Pau
44056086	ING3	2015/2016	Pau
44056086	SIE	2014/2015	Pau
44056086	ING2	2014/2015	Pau
44056086	GI	2014/2015	Pau
44056086	MAIN	2013/2014	Pau
44056086	ING1	2013/2014	Pau
61497736	MI	2017/2018	Cergy
61497736	ING2	2017/2018	Cergy
61497736	ING1-GM	2016/2017	Cergy
61497736	ING1	2016/2017	Cergy
61497736	CPI2-CERGY	2015/2016	Cergy
61497736	CPI2	2015/2016	Cergy
61497736	CPI1-CERGY	2014/2015	Cergy
61497736	CPI1	2014/2015	Cergy
108828	IFI	2017/2018	Cergy
108828	ING3	2017/2018	Cergy
108828	MA-M1	2016/2017	Cergy
108828	MF	2016/2017	Cergy
108828	ING2	2016/2017	Cergy
108828	ING1-GM	2015/2016	Cergy
108828	ING1	2015/2016	Cergy
108828	CPI2	2014/2015	Cergy
108828	CPI1	2013/2014	Cergy
47696680	M104F	2016/2017	Cergy
47696680	IFI	2016/2017	Cergy
47696680	ING3	2016/2017	Cergy
47696680	MA-M1	2015/2016	Cergy
47696680	MF	2015/2016	Cergy
47696680	ING2	2015/2016	Cergy
47696680	ING1	2014/2015	Cergy
47696680	ING1-GM	2014/2015	Cergy
49091229	IFI	2017/2018	Cergy
49091229	ING3	2017/2018	Cergy
49091229	MF	2016/2017	Cergy
49091229	ING2	2016/2017	Cergy
49091229	MF	2015/2016	Cergy
49091229	ING2	2015/2016	Cergy
49091229	ING1	2014/2015	Cergy
49091229	ING1-GM	2014/2015	Cergy
24174772	CPI1	2017/2018	Cergy
34862294	ACTUARIAT	2015/2016	Cergy
34862294	ING3	2015/2016	Cergy
34862294	IFI	2015/2016	Cergy
34862294	MF	2014/2015	Cergy
34862294	ING2	2014/2015	Cergy
34862294	MAAP	2013/2014	Cergy
34862294	ING1	2013/2014	Cergy
27165404	DS	2017/2018	Cergy
27165404	ING3	2017/2018	Cergy
27165404	MI	2016/2017	Cergy
27165404	ING2	2016/2017	Cergy
27165404	ING1-GM	2015/2016	Cergy
27165404	ING1	2015/2016	Cergy
27165404	CPI2	2014/2015	Cergy
27165404	CPI1	2013/2014	Cergy
9219932	ING1-GI	2017/2018	Cergy
9219932	ING1	2017/2018	Cergy
9219932	CPI2	2016/2017	Cergy
9219932	CPI1-CERGY	2015/2016	Cergy
9219932	CPI1	2015/2016	Cergy
55869940	SIE	2017/2018	Cergy
55869940	GI	2017/2018	Cergy
55869940	ING2	2017/2018	Cergy
55869940	SIE	2016/2017	Cergy
55869940	GI	2016/2017	Cergy
55869940	ING2	2016/2017	Cergy
55869940	ING1-GI	2015/2016	Cergy
55869940	ING1	2015/2016	Cergy
55869940	ING1	2014/2015	Cergy
55869940	ING1-GI	2014/2015	Cergy
85410411	GSI	2017/2018	Cergy
85410411	GI	2017/2018	Cergy
85410411	ING2	2017/2018	Cergy
85410411	ING1-GI	2016/2017	Cergy
85410411	ING1	2016/2017	Cergy
85410411	CPI2-CERGY	2015/2016	Cergy
85410411	CPI2	2015/2016	Cergy
85410411	CPI1-CERGY	2014/2015	Cergy
85410411	CPI1	2014/2015	Cergy
76312889	DS	2017/2018	Cergy
76312889	ING3	2017/2018	Cergy
76312889	ING2	2016/2017	Cergy
76312889	ING1-GM	2015/2016	Cergy
76312889	ING1	2015/2016	Cergy
76312889	CPI2	2014/2015	Cergy
76312889	CPI1	2013/2014	Cergy
30607605	ACTUARIAT	2016/2017	Cergy
30607605	IFI	2016/2017	Cergy
30607605	ING3	2016/2017	Cergy
30607605	MMD-MA-ACTU	2015/2016	Cergy
30607605	MMD-MA	2015/2016	Cergy
30607605	MF	2015/2016	Cergy
30607605	ING2	2015/2016	Cergy
30607605	ING1	2014/2015	Cergy
30607605	ING1-GM	2014/2015	Cergy
26458579	CPI1	2017/2018	Pau
24898981	GSI	2017/2018	Cergy
24898981	GI	2017/2018	Cergy
24898981	ING2	2017/2018	Cergy
24898981	ING1-GI	2016/2017	Cergy
24898981	ING1	2016/2017	Cergy
24898981	CPI2-CERGY	2015/2016	Cergy
24898981	CPI2	2015/2016	Cergy
24898981	CPI1-CERGY	2014/2015	Cergy
24898981	CPI1	2014/2015	Cergy
26181656	CPI2	2017/2018	Cergy
26181656	CPI1	2016/2017	Cergy
14294078	INEM	2016/2017	Cergy
14294078	ING3	2016/2017	Cergy
14294078	GI	2015/2016	Cergy
14294078	GSI	2015/2016	Cergy
14294078	ING2	2015/2016	Cergy
14294078	ING1	2014/2015	Cergy
14294078	ING1-GI	2014/2015	Cergy
26636474	INEM	2016/2017	Cergy
26636474	ING3	2016/2017	Cergy
26636474	GI	2015/2016	Cergy
26636474	GSI	2015/2016	Cergy
26636474	ING2	2015/2016	Cergy
26636474	ING1	2014/2015	Cergy
26636474	ING1-GI	2014/2015	Cergy
26636474	CPI2	2013/2014	Cergy
26636474	CPI1	2012/2013	Cergy
62917395	CPI1	2017/2018	Pau
69318510	GSI	2017/2018	Cergy
69318510	GI	2017/2018	Cergy
69318510	ING2	2017/2018	Cergy
69318510	ING1-GI	2016/2017	Cergy
69318510	ING1	2016/2017	Cergy
69318510	CPI2-CERGY	2015/2016	Cergy
69318510	CPI2	2015/2016	Cergy
69318510	CPI1-CERGY	2014/2015	Cergy
69318510	CPI1	2014/2015	Cergy
76718384	ING4	2015/2016	Cergy
76718384	BI	2014/2015	Cergy
76718384	ING3	2014/2015	Cergy
76718384	SIE	2013/2014	Cergy
76718384	PMI	2013/2014	Cergy
76718384	ING2	2013/2014	Cergy
39317023	SECINF	2016/2017	Cergy
39317023	ING3	2016/2017	Cergy
39317023	GI	2015/2016	Cergy
39317023	GSI	2015/2016	Cergy
39317023	ING2	2015/2016	Cergy
39317023	ING1	2014/2015	Cergy
39317023	ING1-GI	2014/2015	Cergy
80333696	ING1-GI	2017/2018	Pau
80333696	ING1	2017/2018	Pau
80333696	CPI2	2016/2017	Pau
80333696	CPI1-PAU	2015/2016	Pau
80333696	CPI1	2015/2016	Pau
14644897	SECINF	2016/2017	Cergy
14644897	ING3	2016/2017	Cergy
14644897	GI	2015/2016	Cergy
14644897	GSI	2015/2016	Cergy
14644897	ING2	2015/2016	Cergy
14644897	ING1	2014/2015	Cergy
14644897	ING1-GI	2014/2015	Cergy
14644897	CPI2	2013/2014	Cergy
14644897	CPI1	2012/2013	Cergy
88302071	SECINF	2016/2017	Cergy
88302071	ING3	2016/2017	Cergy
88302071	GI	2015/2016	Cergy
88302071	GSI	2015/2016	Cergy
88302071	ING2	2015/2016	Cergy
88302071	ING1	2014/2015	Cergy
88302071	ING1-GI	2014/2015	Cergy
88302071	CPI2	2013/2014	Cergy
88302071	CPI1	2012/2013	Cergy
68381896	ING3	2015/2016	Cergy
68381896	BI	2015/2016	Cergy
68381896	SIE	2014/2015	Cergy
68381896	ING2	2014/2015	Cergy
68381896	GI	2014/2015	Cergy
68381896	MAIN	2013/2014	Cergy
68381896	ING1	2013/2014	Cergy
28135429	ING4	2015/2016	Cergy
28135429	ISI (DS)	2014/2015	Cergy
28135429	ING3	2014/2015	Cergy
28135429	DS	2014/2015	Cergy
28135429	MI	2013/2014	Cergy
28135429	ING2	2013/2014	Cergy
28135429	MAIN	2012/2013	Cergy
28135429	ING1	2012/2013	Cergy
99668205	ING3	2015/2016	Cergy
99668205	BI	2015/2016	Cergy
99668205	SIE	2014/2015	Cergy
99668205	ING2	2014/2015	Cergy
99668205	GI	2014/2015	Cergy
99668205	GSI	2013/2014	Cergy
99668205	GI	2013/2014	Cergy
99668205	ING2	2013/2014	Cergy
99668205	MAIN	2012/2013	Cergy
99668205	ING1	2012/2013	Cergy
569075	ING4	2015/2016	Cergy
569075	UCPMF2	2014/2015	Cergy
569075	ING3	2014/2015	Cergy
569075	IFI	2014/2015	Cergy
569075	CESM2	2013/2014	Cergy
569075	MF	2012/2013	Cergy
569075	ING2	2012/2013	Cergy
58614232	CPI2	2016/2017	Cergy
58614232	CPI2-CERGY	2015/2016	Cergy
58614232	CPI2	2015/2016	Cergy
58614232	CPI1-CERGY	2014/2015	Cergy
58614232	CPI1	2014/2015	Cergy
58614232	CPI1	2013/2014	Cergy
92438287	CPI1	2016/2017	Cergy
41888589	ING3	2015/2016	Cergy
41888589	BI	2015/2016	Cergy
41888589	GEM3	2014/2015	Cergy
41888589	GI	2013/2014	Cergy
41888589	ING2	2013/2014	Cergy
41888589	MAIN	2012/2013	Cergy
41888589	ING1	2012/2013	Cergy
8852696	BI	2016/2017	Cergy
8852696	ING3	2016/2017	Cergy
8852696	GEM3	2015/2016	Cergy
8852696	ING3	2015/2016	Cergy
8852696	SIE	2014/2015	Cergy
8852696	ING2	2014/2015	Cergy
8852696	GI	2014/2015	Cergy
93571080	ING3	2015/2016	Cergy
93571080	SECINF	2015/2016	Cergy
93571080	GSI	2014/2015	Cergy
93571080	ING2	2014/2015	Cergy
93571080	GI	2014/2015	Cergy
93571080	MAIN	2013/2014	Cergy
93571080	ING1	2013/2014	Cergy
86190177	MIAGE-IF (IFI)	2016/2017	Cergy
86190177	IFI	2016/2017	Cergy
86190177	ING3	2016/2017	Cergy
86190177	MF	2015/2016	Cergy
86190177	ING2	2015/2016	Cergy
70380953	CPI2	2014/2015	Pau
70380953	CPI1	2013/2014	Pau
29770620	CPI1-PAU	2014/2015	Pau
29770620	CPI1	2014/2015	Pau
29770620	CPI1	2013/2014	Pau
34540116	CPI1	2016/2017	Pau
90085982	ING3	2016/2017	Cergy
90085982	GI	2015/2016	Cergy
90085982	GSI	2015/2016	Cergy
90085982	ING2	2015/2016	Cergy
90085982	ING1	2014/2015	Cergy
90085982	ING1-GI	2014/2015	Cergy
90085982	CPI2	2013/2014	Cergy
90085982	CPI1	2012/2013	Cergy
85997781	ING3	2015/2016	Cergy
85997781	BI	2015/2016	Cergy
85997781	GEM3	2014/2015	Cergy
85997781	SIE	2013/2014	Cergy
85997781	GI	2013/2014	Cergy
85997781	ING2	2013/2014	Cergy
85997781	MAIN	2012/2013	Cergy
85997781	ING1	2012/2013	Cergy
95657254	INEM	2015/2016	Cergy
95657254	ING3	2015/2016	Cergy
95657254	GSI	2014/2015	Cergy
95657254	ING2	2014/2015	Cergy
95657254	GI	2014/2015	Cergy
95657254	MAIN	2013/2014	Cergy
95657254	ING1	2013/2014	Cergy
68781674	CPI1	2016/2017	Cergy
15891795	MIAGE-IF (DS)	2015/2016	Cergy
15891795	DS	2015/2016	Cergy
15891795	ING3	2015/2016	Cergy
15891795	MI	2014/2015	Cergy
15891795	ING2	2014/2015	Cergy
15891795	MAIN	2013/2014	Cergy
15891795	ING1	2013/2014	Cergy
96503211	ING4	2015/2016	Cergy
96503211	ING3	2014/2015	Cergy
96503211	ICOM	2014/2015	Cergy
96503211	SIE	2013/2014	Cergy
96503211	GI	2013/2014	Cergy
96503211	ING2	2013/2014	Cergy
96503211	MAIN	2012/2013	Cergy
96503211	ING1	2012/2013	Cergy
22228788	ISI (SMART)	2016/2017	Cergy
22228788	SMART	2016/2017	Cergy
22228788	ING3	2016/2017	Cergy
22228788	GI	2015/2016	Cergy
22228788	SIE	2015/2016	Cergy
22228788	ING2	2015/2016	Cergy
22228788	ING1	2014/2015	Cergy
22228788	ING1-GI	2014/2015	Cergy
62305474	ISI (DS)	2016/2017	Cergy
62305474	DS	2016/2017	Cergy
62305474	ING3	2016/2017	Cergy
62305474	PRG-FLE	2015/2016	Cergy
62305474	PMI	2015/2016	Cergy
62305474	MI	2015/2016	Cergy
62305474	ING2	2015/2016	Cergy
87729361	ICC	2016/2017	Pau
87729361	ING3	2016/2017	Pau
87729361	GI	2015/2016	Pau
87729361	GSI	2015/2016	Pau
87729361	ING2	2015/2016	Pau
87729361	ING1	2014/2015	Pau
87729361	ING1-GI	2014/2015	Pau
87729361	CPI2	2013/2014	Pau
87729361	CPI1	2012/2013	Pau
67853175	SMART	2016/2017	Cergy
67853175	ING3	2016/2017	Cergy
67853175	GI	2015/2016	Cergy
67853175	GSI	2015/2016	Cergy
67853175	ING2	2015/2016	Cergy
67853175	ING1	2014/2015	Cergy
67853175	ING1-GI	2014/2015	Cergy
67853175	CPI2	2013/2014	Cergy
67853175	CPI1	2012/2013	Cergy
5147335	ING3	2015/2016	Cergy
5147335	SECINF	2015/2016	Cergy
5147335	GSI	2014/2015	Cergy
5147335	ING2	2014/2015	Cergy
5147335	GI	2014/2015	Cergy
5147335	MAIN	2013/2014	Cergy
5147335	ING1	2013/2014	Cergy
86899830	ING1-GI	2016/2017	Pau
86899830	ING1	2016/2017	Pau
86899830	ING1-GI	2015/2016	Pau
86899830	ING1	2015/2016	Pau
3442949	ICC	2016/2017	Pau
3442949	ING3	2016/2017	Pau
3442949	GI	2015/2016	Pau
3442949	GSI	2015/2016	Pau
3442949	ING2	2015/2016	Pau
3442949	ING1	2014/2015	Pau
3442949	ING1-GI	2014/2015	Pau
3442949	CPI2	2013/2014	Pau
3442949	CPI1	2012/2013	Pau
57944899	QFRM2	2016/2017	Cergy
57944899	PRG-FLE	2015/2016	Cergy
57944899	QFRM1	2015/2016	Cergy
20074725	QFRM1	2016/2017	Cergy
64846483	ING4	2015/2016	Cergy
64846483	MobM2	2014/2015	Cergy
64846483	BI	2014/2015	Cergy
64846483	ING3	2014/2015	Cergy
64846483	SIE	2013/2014	Cergy
64846483	GI	2013/2014	Cergy
64846483	ING2	2013/2014	Cergy
64846483	MAIN	2012/2013	Cergy
64846483	ING1	2012/2013	Cergy
26575471	HConv2	2015/2016	Cergy
26575471	ING3	2015/2016	Cergy
26575471	VISUAL	2015/2016	Cergy
26575471	MobM1	2014/2015	Cergy
26575471	MI	2014/2015	Cergy
26575471	ING2	2014/2015	Cergy
26575471	MAIN	2013/2014	Cergy
26575471	ING1	2013/2014	Cergy
9662601	MIAGE-IF (DS)	2015/2016	Cergy
9662601	DS	2015/2016	Cergy
9662601	ING3	2015/2016	Cergy
9662601	IO-DECISION	2014/2015	Cergy
9662601	MI	2014/2015	Cergy
9662601	ING2	2014/2015	Cergy
9662601	MAIN	2013/2014	Cergy
9662601	ING1	2013/2014	Cergy
87515314	CPI2	2016/2017	Cergy
87515314	CPI2-CERGY	2015/2016	Cergy
87515314	CPI2	2015/2016	Cergy
87515314	CPI1-CERGY	2014/2015	Cergy
87515314	CPI1	2014/2015	Cergy
80518863	BI	2016/2017	Cergy
80518863	ING3	2016/2017	Cergy
80518863	GI	2015/2016	Cergy
80518863	SIE	2015/2016	Cergy
80518863	ING2	2015/2016	Cergy
80518863	ING1	2014/2015	Cergy
80518863	ING1-GI	2014/2015	Cergy
80518863	CPI2	2013/2014	Cergy
80518863	CPI1	2012/2013	Cergy
84547436	ING2	2016/2017	Cergy
84547436	MF	2015/2016	Cergy
84547436	ING2	2015/2016	Cergy
84547436	ING1	2014/2015	Cergy
